Words	Exact	CMS	Abs_Err	Rel_Err	Rel_Err_Mean
contenance	8	21	13	1.625
contenant	1	28	27	27.0
contenir	1	18	17	17.0
contenous	1	2	1	1.0
content	6	14	8	1.3333333333333333
contenta	16	28	12	0.75
contentant	2	11	9	4.5
contente	3	14	11	3.6666666666666665
contenter	3	13	10	3.3333333333333335
contenterai	3	7	4	1.3333333333333333
contenterez	1	11	10	10.0
contenterons	2	12	10	5.0
contentezvous	1	15	14	14.0
contents	1	21	20	20.0
contenu	3	5	2	0.6666666666666666
conterez	1	13	12	12.0
contest	1	23	22	22.0
conteste	1	9	8	8.0
contesteriezvous	1	16	15	15.0
contez	1	12	11	11.0
contiens	1	12	11	11.0
contient	3	16	13	4.333333333333333
contigu	2	9	7	3.5
continent	1	14	13	13.0
contingent	1	6	5	5.0
contint	4	27	23	5.75
continu	2	10	8	4.0
continua	143	152	9	0.06293706293706294
continuaient	2	13	11	5.5
continuait	8	22	14	1.75
continuant	2	6	4	2.0
continuatelle	5	17	12	2.4
continuatil	18	25	7	0.3888888888888889
continue	7	32	25	3.5714285714285716
continuer	11	25	14	1.2727272727272727
continuerez	1	7	6	6.0
continuez	7	15	8	1.1428571428571428
continuons	3	5	2	0.6666666666666666
continurent	2	17	15	7.5
continut	1	17	16	16.0
contournait	1	25	24	24.0
contract	1	5	4	4.0
contracte	1	5	4	4.0
contracter	1	27	26	26.0
contraction	1	22	21	21.0
contrainte	1	3	2	2.0
contraire	58	71	13	0.22413793103448276
contraires	3	4	1	0.3333333333333333
contrarie	2	5	3	1.5
contrarier	3	13	10	3.3333333333333335
contrarietil	1	8	7	7.0
contrarit	3	18	15	5.0
contrastait	2	13	11	5.5
contraste	2	10	8	4.0
contrastes	1	16	15	15.0
contrat	1	6	5	5.0
contre	155	168	13	0.08387096774193549
contrecarrait	1	7	6	6.0
contredire	1	16	15	15.0
contredit	1	19	18	18.0
contrefaite	1	20	19	19.0
contrematre	1	3	2	2.0
contrematres	1	8	7	7.0
contremine	1	4	3	3.0
contrepoison	1	12	11	11.0
contrescarpe	1	7	6	6.0
contrescarpes	1	10	9	9.0
contrevent	1	10	9	9.0
contrevents	4	24	20	5.0
contribuer	2	5	3	1.5
contributions	3	12	9	3.0
contrits	2	15	13	6.5
controverse	1	11	10	10.0
conue	4	8	4	1.0
conues	1	25	24	24.0
conus	2	12	10	5.0
conussent	1	23	22	22.0
convaincra	1	8	7	7.0
convaincre	2	10	8	4.0
convaincrez	1	15	14	14.0
convaincu	20	33	13	0.65
convaincue	1	9	8	8.0
convaincus	4	10	6	1.5
convainquit	2	12	10	5.0
convalescence	3	11	8	2.6666666666666665
convalescent	1	23	22	22.0
convalescents	1	11	10	10.0
convenable	3	22	19	6.333333333333333
convenablement	1	3	2	2.0
convenables	2	14	12	6.0
convenait	2	10	8	4.0
convenances	3	5	2	0.6666666666666666
convenez	1	14	13	13.0
convenir	1	17	16	16.0
convention	1	9	8	8.0
conventions	1	26	25	25.0
convenu	12	30	18	1.5
convenue	6	16	10	1.6666666666666667
conversation	72	81	9	0.125
conversion	1	7	6	6.0
convert	1	7	6	6.0
converti	2	22	20	10.0
convi	1	7	6	6.0
conviction	9	21	12	1.3333333333333333
conviendras	1	8	7	7.0
conviendront	1	9	8	8.0
conviennent	1	7	6	6.0
conviens	1	10	9	9.0
convient	11	29	18	1.6363636363636365
convint	1	10	9	9.0
convive	4	23	19	4.75
convives	5	9	4	0.8
convnt	1	17	16	16.0
convoi	1	12	11	11.0
convoit	1	8	7	7.0
convoitise	1	5	4	4.0
convoqus	2	5	3	1.5
convulsif	3	17	14	4.666666666666667
convulsion	1	6	5	5.0
convulsions	2	15	13	6.5
convulsivement	1	11	10	10.0
coopration	1	9	8	8.0
copie	2	20	18	9.0
copied	2	6	4	2.0
copier	1	14	13	13.0
copies	9	20	11	1.2222222222222223
copy	11	15	4	0.36363636363636365
copying	4	10	6	1.5
copyright	19	32	13	0.6842105263157895
coque	1	26	25	25.0
coquenard	59	69	10	0.1694915254237288
coquette	1	23	22	22.0
coquettement	1	10	9	9.0
coquetterie	2	16	14	7.0
coquetteries	1	23	22	22.0
coquille	1	12	11	11.0
coquin	1	18	17	17.0
coquine	1	12	11	11.0
cor	1	21	20	20.0
corail	1	16	15	15.0
corbeaux	1	5	4	4.0
corbleu	1	9	8	8.0
corche	1	18	17	17.0
corchs	1	18	17	17.0
corchure	2	25	23	11.5
corde	15	20	5	0.3333333333333333
cordialement	2	11	9	4.5
cordialit	1	19	18	18.0
cordon	2	6	4	2.0
cordons	1	5	4	4.0
cordoue	1	10	9	9.0
corneilles	1	22	21	21.0
cornet	3	24	21	7.0
cornette	2	11	9	4.5
corporation	1	13	12	12.0
corps	66	86	20	0.30303030303030304
correct	1	6	5	5.0
correctement	2	10	8	4.0
correctes	1	14	13	13.0
corrections	1	14	13	13.0
correspondait	1	21	20	20.0
correspondance	2	23	21	10.5
correspondances	1	8	7	7.0
correspondra	1	16	15	15.0
correspondu	2	8	6	3.0
corridor	28	39	11	0.39285714285714285
corridors	2	5	3	1.5
corrig	1	7	6	6.0
corrigeait	1	13	12	12.0
corrobor	1	8	7	7.0
corrobora	1	11	10	10.0
corrobore	1	4	3	3.0
corrod	1	14	13	13.0
corrompiez	1	20	19	19.0
corrompre	1	10	9	9.0
corrompu	3	35	32	10.666666666666666
corrupt	1	8	7	7.0
corruption	1	14	13	13.0
cors	1	13	12	12.0
corsage	3	9	6	2.0
cortge	2	12	10	5.0
cossais	2	12	10	5.0
cossaise	1	16	15	15.0
cost	2	9	7	3.5
coste	2	18	16	8.0
costs	2	10	8	4.0
costume	13	20	7	0.5384615384615384
costumes	2	18	16	8.0
cot	5	10	5	1.0
cota	2	31	29	14.5
cote	1	7	6	6.0
coteaux	1	24	23	23.0
cotent	1	25	24	24.0
coter	1	7	6	6.0
cotetil	1	9	8	8.0
coton	1	17	16	16.0
cotte	1	24	23	23.0
cou	20	27	7	0.35
couch	7	12	5	0.7142857142857143
coucha	9	21	12	1.3333333333333333
couchait	3	23	20	6.666666666666667
couchant	3	14	11	3.6666666666666665
couche	9	19	10	1.1111111111111112
coucher	15	33	18	1.2
coucherai	1	6	5	5.0
coucheraient	1	5	4	4.0
coucherastu	1	23	22	22.0
couches	1	22	21	21.0
couchezvous	2	10	8	4.0
couchonsnous	1	9	8	8.0
couchs	2	15	13	6.5
coucicouci	1	13	12	12.0
coude	5	12	7	1.4
coudes	1	14	13	13.0
coudre	1	30	29	29.0
coudriers	1	17	16	16.0
couis	1	5	4	4.0
coul	1	9	8	8.0
coulait	3	14	11	3.6666666666666665
coulant	2	6	4	2.0
coulants	1	15	14	14.0
could	1	6	5	5.0
coule	3	15	12	4.0
couler	3	4	1	0.3333333333333333
coulera	2	4	2	1.0
coules	2	20	18	9.0
couleur	18	27	9	0.5
couleurs	1	18	17	17.0
couleuvre	1	9	8	8.0
countries	1	6	5	5.0
country	3	16	13	4.333333333333333
coup	193	200	7	0.03626943005181347
coupable	28	73	45	1.6071428571428572
coupables	6	13	7	1.1666666666666667
coupait	1	22	21	21.0
coupant	3	11	8	2.6666666666666665
couper	7	14	7	1.0
coupera	1	20	19	19.0
couperai	1	14	13	13.0
coupeur	1	13	12	12.0
coupezen	1	16	15	15.0
couplet	4	14	10	2.5
coups	55	61	6	0.10909090909090909
coupton	1	9	8	8.0
cour	57	80	23	0.40350877192982454
courage	34	39	5	0.14705882352941177
courageux	2	10	8	4.0
couraient	3	17	14	4.666666666666667
courais	1	11	10	10.0
courait	7	20	13	1.8571428571428572
courant	28	36	8	0.2857142857142857
courb	1	14	13	13.0
courba	1	11	10	10.0
courbait	1	10	9	9.0
courbant	1	11	10	10.0
courbe	1	14	13	13.0
courbettes	1	9	8	8.0
coure	2	17	15	7.5
coureur	2	15	13	6.5
coureurs	1	15	14	14.0
coureuse	1	23	22	22.0
courez	5	17	12	2.4
courir	16	23	7	0.4375
couronne	7	12	5	0.7142857142857143
courons	3	17	14	4.666666666666667
courra	1	10	9	9.0
courrai	1	14	13	13.0
courre	2	13	11	5.5
courrier	2	5	3	1.5
courriers	2	20	18	9.0
courroux	2	19	17	8.5
cours	14	33	19	1.3571428571428572
course	20	34	14	0.7
courses	2	10	8	4.0
coursier	1	9	8	8.0
coursiers	1	17	16	16.0
courstu	1	12	11	11.0
court	11	22	11	1.0
courte	6	19	13	2.1666666666666665
courtisan	1	5	4	4.0
courtisane	1	8	7	7.0
courtisans	6	26	20	3.3333333333333335
courtivron	1	2	1	1.0
courtois	1	16	15	15.0
courtoise	1	11	10	10.0
courtoisement	3	17	14	4.666666666666667
courtoisie	6	10	4	0.6666666666666666
courts	1	9	8	8.0
couru	5	28	23	4.6
coururent	4	32	28	7.0
courus	2	5	3	1.5
courut	28	51	23	0.8214285714285714
cousin	16	32	16	1.0
cousine	12	24	12	1.0
cousins	2	15	13	6.5
coussin	9	21	12	1.3333333333333333
coussins	1	10	9	9.0
cousu	1	9	8	8.0
cout	5	14	9	1.8
couta	8	22	14	1.75
coutait	12	29	17	1.4166666666666667
coutant	5	8	3	0.6
coute	10	25	15	1.5
couteau	40	44	4	0.1
coutent	1	7	6	6.0
couter	15	28	13	0.8666666666666667
couteras	1	12	11	11.0
coutes	1	8	7	7.0
coutez	30	38	8	0.26666666666666666
coutezle	1	12	11	11.0
coutezmoi	6	13	7	1.1666666666666667
coutons	3	18	15	5.0
coutrent	1	3	2	2.0
couts	1	7	6	6.0
coutt	1	17	16	16.0
coutume	7	16	9	1.2857142857142858
couvent	46	61	15	0.32608695652173914
couvents	1	16	15	15.0
couvert	9	13	4	0.4444444444444444
couverte	6	9	3	0.5
couvertes	3	15	12	4.0
couverts	5	15	10	2.0
couverture	2	37	35	17.5
couvrait	4	18	14	3.5
couvrant	5	8	3	0.6
couvre	4	16	12	3.0
couvrir	2	15	13	6.5
couvrirait	1	8	7	7.0
couvrons	1	9	8	8.0
crac	1	12	11	11.0
crachant	1	13	12	12.0
craignais	2	15	13	6.5
craignait	8	16	8	1.0
craignant	8	10	2	0.25
craignent	1	15	14	14.0
craignez	7	14	7	1.0
craignezvous	2	10	8	4.0
craigniez	1	9	8	8.0
craignit	2	8	6	3.0
craindrai	1	12	11	11.0
craindrais	2	10	8	4.0
craindre	27	35	8	0.2962962962962963
crains	5	10	5	1.0
craint	9	15	6	0.6666666666666666
crainte	16	23	7	0.4375
craintelle	1	5	4	4.0
craintes	6	10	4	0.6666666666666666
craintif	1	10	9	9.0
craintive	1	9	8	8.0
cramail	1	26	25	25.0
cramoisi	1	11	10	10.0
crampon	1	23	22	22.0
cramponna	1	7	6	6.0
cramponnant	1	11	10	10.0
cramponnes	1	4	3	3.0
crampons	1	7	6	6.0
crance	2	11	9	4.5
crancier	2	13	11	5.5
craquer	1	10	9	9.0
cras	4	9	5	1.25
crasait	1	7	6	6.0
crasante	1	6	5	5.0
crase	3	23	20	6.666666666666667
crass	3	13	10	3.3333333333333335
crateur	1	10	9	9.0
crature	23	31	8	0.34782608695652173
cratures	4	33	29	7.25
cravache	2	9	7	3.5
crayon	1	39	38	38.0
crayonns	1	9	8	8.0
crdit	4	14	10	2.5
crdule	1	9	8	8.0
cre	2	20	18	9.0
created	2	10	8	4.0
creating	4	17	13	3.25
creation	1	5	4	4.0
credit	1	19	18	18.0
creus	2	5	3	1.5
creusant	3	29	26	8.666666666666666
creuse	1	13	12	12.0
creuser	1	13	12	12.0
creux	4	8	4	1.0
crevant	1	6	5	5.0
crevs	1	14	13	13.0
crez	1	5	4	4.0
cri	48	60	12	0.25
cria	34	37	3	0.08823529411764706
criait	8	13	5	0.625
criaitil	1	9	8	8.0
criant	10	19	9	0.9
criatelle	1	5	4	4.0
criatil	2	3	1	0.5
cribla	1	8	7	7.0
cribls	1	9	8	8.0
crie	4	24	20	5.0
crier	12	28	16	1.3333333333333333
criera	1	2	1	1.0
crime	28	48	20	0.7142857142857143
crimes	22	31	9	0.4090909090909091
criminel	2	9	7	3.5
criminelle	1	4	3	3.0
criminels	4	19	15	3.75
crin	2	12	10	5.0
crinire	1	40	39	39.0
crins	1	18	17	17.0
crirai	1	15	14	14.0
crirait	2	6	4	2.0
crire	13	28	15	1.1538461538461537
crirent	3	17	14	4.666666666666667
cris	28	39	11	0.39285714285714285
crise	3	10	7	2.3333333333333335
crises	1	15	14	14.0
crispait	1	11	10	10.0
crispation	1	10	9	9.0
crispe	2	8	6	3.0
crisper	1	18	17	17.0
crispes	2	22	20	10.0
crisprent	1	8	7	7.0
crisps	2	28	26	13.0
cristal	1	14	13	13.0
crit	26	42	16	0.6153846153846154
crite	9	18	9	1.0
crites	3	19	16	5.333333333333333
critical	1	7	6	6.0
critique	2	14	12	6.0
critiquer	1	6	5	5.0
crits	1	10	9	9.0
criture	8	20	12	1.5
critures	4	6	2	0.5
crivait	4	15	11	2.75
crivant	2	8	6	3.0
crive	1	9	8	8.0
crivez	1	10	9	9.0
crivezmoi	2	3	1	0.5
crivit	11	20	9	0.8181818181818182
crivons	4	9	5	1.25
crmonie	4	18	14	3.5
crmonies	1	20	19	19.0
crochu	1	13	12	12.0
croie	6	17	11	1.8333333333333333
croira	3	16	13	4.333333333333333
croirai	3	18	15	5.0
croiratil	1	4	3	3.0
croiraton	1	5	4	4.0
croire	52	74	22	0.4230769230769231
croirez	1	5	4	4.0
croiront	1	9	8	8.0
crois	91	103	12	0.13186813186813187
croisa	1	9	8	8.0
croisaient	2	10	8	4.0
croisant	2	11	9	4.5
croise	3	12	9	3.0
croiser	2	5	3	1.5
croiserons	1	4	3	3.0
croises	1	26	25	25.0
croiseurs	2	7	5	2.5
croisezles	1	18	17	17.0
croiss	2	9	7	3.5
croissant	1	11	10	10.0
croissante	3	18	15	5.0
croistu	2	10	8	4.0
croit	11	16	5	0.45454545454545453
croitil	1	7	6	6.0
croix	8	20	12	1.5
croixdu	1	7	6	6.0
croixdutrahoir	2	20	18	9.0
croixrouge	2	15	13	6.5
croquant	2	18	16	8.0
crosse	1	20	19	19.0
crotes	3	16	13	4.333333333333333
croue	1	11	10	10.0
croupe	1	8	7	7.0
croyais	23	33	10	0.43478260869565216
croyait	21	24	3	0.14285714285714285
croyance	3	19	16	5.333333333333333
croyances	1	13	12	12.0
croyant	8	12	4	0.5
croyants	3	6	3	1.0
croyez	34	42	8	0.23529411764705882
croyezen	1	9	8	8.0
croyezle	1	11	10	10.0
croyezmoi	15	19	4	0.26666666666666666
croyezvous	11	21	10	0.9090909090909091
croyiez	1	5	4	4.0
croyions	1	13	12	12.0
croyons	3	8	5	1.6666666666666667
crpi	1	24	23	23.0
crpuscule	2	3	1	0.5
crquy	1	8	7	7.0
crsus	2	17	15	7.5
crt	2	13	11	5.5
crte	1	17	16	16.0
cru	35	48	13	0.37142857142857144
cruaut	3	8	5	1.6666666666666667
crucifix	1	15	14	14.0
crue	2	15	13	6.5
cruel	3	7	4	1.3333333333333333
cruelle	6	31	25	4.166666666666667
cruellement	11	34	23	2.090909090909091
cruelles	2	4	2	1.0
cruels	2	12	10	5.0
crurent	1	23	22	22.0
crus	3	15	12	4.0
crut	43	53	10	0.23255813953488372
crvecoeur	5	16	11	2.2
crverons	2	18	16	8.0
csar	1	12	11	11.0
csars	1	10	9	9.0
ct	109	122	13	0.11926605504587157
ctaient	9	24	15	1.6666666666666667
ctait	223	239	16	0.07174887892376682
cte	9	16	7	0.7777777777777778
ctelettes	1	10	9	9.0
ctes	9	27	18	2.0
ctl	1	19	18	18.0
ctoyant	1	6	5	5.0
ctre	1	5	4	4.0
cts	10	32	22	2.2
cu	5	15	10	2.0
cueil	1	12	11	11.0
cueille	1	17	16	16.0
cuillere	1	9	8	8.0
cuir	4	12	8	2.0
cuirasse	3	14	11	3.6666666666666665
cuirasss	1	5	4	4.0
cuire	1	11	10	10.0
cuirs	1	19	18	18.0
cuisine	11	19	8	0.7272727272727273
cuisines	1	10	9	9.0
cuisinier	1	13	12	12.0
cuissards	1	14	13	13.0
cuisse	6	25	19	3.1666666666666665
cuits	1	14	13	13.0
cuivrs	1	10	9	9.0
culbuter	1	12	11	11.0
culbuts	1	9	8	8.0
culpa	1	9	8	8.0
culpabilit	1	9	8	8.0
cultivait	1	5	4	4.0
cuma	1	9	8	8.0
cumante	1	9	8	8.0
cupidit	2	16	14	7.0
cur	24	46	22	0.9166666666666666
cure	2	35	33	16.5
curie	1	10	9	9.0
curies	7	19	12	1.7142857142857142
curieuses	1	13	12	12.0
curieux	15	24	9	0.6
curiosit	12	15	3	0.25
current	1	2	1	1.0
curs	1	18	17	17.0
cus	21	23	2	0.09523809523809523
cutter	3	8	5	1.6666666666666667
cuyer	5	13	8	1.6
cvennes	1	7	6	6.0
d	23	29	6	0.2608695652173913
dabandonner	2	15	13	6.5
dabord	69	81	12	0.17391304347826086
daccder	1	12	11	11.0
daccent	1	5	4	4.0
daccepter	2	13	11	5.5
daccident	1	25	24	24.0
daccompagner	1	19	18	18.0
daccomplir	2	15	13	6.5
daccord	6	11	5	0.8333333333333334
daccorder	1	10	9	9.0
daccusations	1	11	10	10.0
daccuser	2	9	7	3.5
dacharnement	2	14	12	6.0
dacheter	2	7	5	2.5
dachever	1	18	17	17.0
dacier	2	10	8	4.0
dacteur	1	21	20	20.0
dadhsion	2	13	11	5.5
dadieu	1	18	17	17.0
dadmiration	2	6	4	2.0
dadopter	1	3	2	2.0
dadresse	1	7	6	6.0
dadresser	2	10	8	4.0
daffaires	2	25	23	11.5
daffection	2	5	3	1.5
daffreusement	1	21	20	20.0
dagilit	1	13	12	12.0
dagir	2	9	7	3.5
dagitation	1	20	19	19.0
dagneau	1	4	3	3.0
dagonie	1	12	11	11.0
dagrment	1	16	15	15.0
daguet	1	16	15	15.0
daigle	2	11	9	4.5
daign	1	19	18	18.0
daigne	2	21	19	9.5
daigneratelle	1	11	10	10.0
daignes	1	10	9	9.0
daignez	2	7	5	2.5
daiguillon	8	40	32	4.0
dailleurs	102	108	6	0.058823529411764705
daim	1	16	15	15.0
daimer	2	6	4	2.0
dairain	2	13	11	5.5
dais	1	12	11	11.0
daise	1	12	11	11.0
dajouter	2	7	5	2.5
dalbtre	1	15	14	14.0
dalila	1	11	10	10.0
daller	27	41	14	0.5185185185185185
dallumer	1	16	15	15.0
damage	2	14	12	6.0
damaged	1	15	14	14.0
damages	4	18	14	3.5
damandes	1	4	3	3.0
damas	1	7	6	6.0
damasquine	1	19	18	18.0
dambition	2	14	12	6.0
dame	82	89	7	0.08536585365853659
damejeanne	2	13	11	5.5
damerets	1	20	19	19.0
damers	1	22	21	21.0
damertume	2	8	6	3.0
dames	12	21	9	0.75
dami	2	20	18	9.0
damiens	11	23	12	1.0909090909090908
damis	2	18	16	8.0
damiti	5	14	9	1.8
dammartin	1	22	21	21.0
damn	2	7	5	2.5
damnation	1	11	10	10.0
damne	5	11	6	1.2
damner	1	7	6	6.0
damnerait	1	10	9	9.0
damns	2	14	12	6.0
damour	30	34	4	0.13333333333333333
danaos	1	12	11	11.0
dancre	3	25	22	7.333333333333333
dandinait	1	2	1	1.0
dandolo	1	8	7	7.0
danemark	1	18	17	17.0
danger	28	43	15	0.5357142857142857
dangereuse	6	17	11	1.8333333333333333
dangereusement	3	17	14	4.666666666666667
dangereuses	2	16	14	7.0
dangereux	5	10	5	1.0
dangers	7	13	6	0.8571428571428571
danglais	1	7	6	6.0
dangleterre	10	16	6	0.6
dangoulme	9	15	6	0.6666666666666666
dangoutin	1	15	14	14.0
danguilles	1	25	24	24.0
danjou	8	16	8	1.0
danne	7	12	5	0.7142857142857143
dannoncer	3	12	9	3.0
dans	1536	1538	2	0.0013020833333333333
danse	3	10	7	2.3333333333333335
danser	3	20	17	5.666666666666667
danseur	1	14	13	13.0
daot	1	6	5	5.0
dapparitions	1	7	6	6.0
dappel	1	14	13	13.0
dappeler	2	15	13	6.5
dapplaudissements	1	6	5	5.0
dapporter	3	13	10	3.3333333333333335
dapprendre	1	14	13	13.0
dapprocher	1	10	9	9.0
dapprofondir	1	15	14	14.0
dappt	1	20	19	19.0
dappui	2	18	16	8.0
daprs	9	18	9	1.0
darabesques	1	17	16	16.0
daramis	39	49	10	0.2564102564102564
darbres	2	9	7	3.5
darc	1	9	8	8.0
dargent	26	55	29	1.1153846153846154
dargenter	1	21	20	20.0
darguments	1	19	18	18.0
daristocratie	1	13	12	12.0
darme	1	16	15	15.0
darmentires	1	6	5	5.0
darmes	7	14	7	1.0
darmnie	1	18	17	17.0
darquebuse	1	7	6	6.0
darras	2	15	13	6.5
darriver	13	19	6	0.46153846153846156
darrter	3	6	3	1.0
dartagnan	1872	1878	6	0.003205128205128205
dassas	1	10	9	9.0
dassassiner	3	18	15	5.0
dassassins	1	9	8	8.0
dassentiment	3	11	8	2.6666666666666665
dassez	1	6	5	5.0
dassiger	1	4	3	3.0
dassommer	1	12	11	11.0
dassurance	1	3	2	2.0
dastuce	1	10	9	9.0
data	1	11	10	10.0
date	7	18	11	1.5714285714285714
dathos	83	90	7	0.08433734939759036
datour	1	5	4	4.0
datroces	2	10	8	4.0
dattaque	1	10	9	9.0
datteinte	1	3	2	2.0
dattendre	5	14	9	1.8
dattendrissement	1	8	7	7.0
dattente	3	13	10	3.3333333333333335
dattention	2	13	11	5.5
dattirer	1	21	20	20.0
dattraits	1	6	5	5.0
daucun	3	7	4	1.3333333333333333
daucune	5	23	18	3.6
daudace	2	13	11	5.5
daudience	2	9	7	3.5
daujourdhui	2	20	18	9.0
dauphine	1	5	4	4.0
daussi	2	7	5	2.5
daustrit	1	10	9	9.0
dautant	24	40	16	0.6666666666666666
dautel	1	12	11	11.0
dautorit	1	13	12	12.0
dautre	16	25	9	0.5625
dautres	12	25	13	1.0833333333333333
dautriche	47	50	3	0.06382978723404255
dauvergne	1	9	8	8.0
davance	23	37	14	0.6086956521739131
davancer	3	18	15	5.0
davantage	11	25	14	1.2727272727272727
davantages	1	11	10	10.0
davantageux	1	16	15	15.0
davenir	1	11	10	10.0
daventures	1	29	28	28.0
davertir	1	10	9	9.0
davis	2	16	14	7.0
davoir	45	57	12	0.26666666666666666
davouer	1	18	17	17.0
davril	2	11	9	4.5
dax	1	16	15	15.0
days	4	15	11	2.75
dazur	1	14	13	13.0
dbandade	1	9	8	8.0
dbarquant	1	22	21	21.0
dbarque	1	5	4	4.0
dbarquement	3	22	19	6.333333333333333
dbarquent	1	11	10	10.0
dbarrass	3	18	15	5.0
dbarrassait	1	14	13	13.0
dbarrassant	1	6	5	5.0
dbarrasse	1	12	11	11.0
dbarrasser	9	19	10	1.1111111111111112
dbarrasserez	1	13	12	12.0
dbat	1	9	8	8.0
dbattant	1	14	13	13.0
dbattre	1	19	18	18.0
dbattu	1	7	6	6.0
dbattue	1	6	5	5.0
dbauch	1	22	21	21.0
dbauche	1	13	12	12.0
dbauches	3	9	6	2.0
dbile	1	11	10	10.0
dbiles	1	12	11	11.0
dbilits	1	16	15	15.0
dblouissement	1	8	7	7.0
dbne	2	15	13	6.5
dborda	1	5	4	4.0
dbordait	1	28	27	27.0
dborde	1	22	21	21.0
dborder	2	9	7	3.5
dbouchait	1	9	8	8.0
dboucher	2	14	12	6.0
dbraills	1	10	9	9.0
dbris	1	16	15	15.0
dcachet	1	11	10	10.0
dcacheta	2	7	5	2.5
dcachets	1	20	19	19.0
dcamper	1	22	21	21.0
dcampons	1	13	12	12.0
dcapits	1	7	6	6.0
dcarrel	1	10	9	9.0
dcarter	1	22	21	21.0
dcembre	3	16	13	4.333333333333333
dception	1	6	5	5.0
dchanger	1	21	20	20.0
dchapper	3	10	7	2.3333333333333335
dcharg	1	10	9	9.0
dcharge	5	15	10	2.0
dcharne	1	13	12	12.0
dchausss	1	12	11	11.0
dchec	1	13	12	12.0
dchecs	1	7	6	6.0
dchir	1	7	6	6.0
dchira	4	8	4	1.0
dchirait	1	10	9	9.0
dchirant	2	19	17	8.5
dchirante	1	18	17	17.0
dchirants	1	8	7	7.0
dchirer	2	9	7	3.5
dchirs	1	7	6	6.0
dchirure	1	6	5	5.0
dcid	17	22	5	0.29411764705882354
dcida	5	18	13	2.6
dcidaient	1	4	3	3.0
dcide	6	23	17	2.8333333333333335
dcident	1	12	11	11.0
dcider	8	10	2	0.25
dciderai	1	14	13	13.0
dcideront	1	5	4	4.0
dcides	1	16	15	15.0
dcidezvous	2	7	5	2.5
dcidment	21	34	13	0.6190476190476191
dcidrent	2	14	12	6.0
dcisif	1	17	16	16.0
dcision	2	8	6	3.0
dcisive	1	13	12	12.0
dclaircir	1	11	10	10.0
dclairs	1	10	9	9.0
dclar	4	16	12	3.0
dclara	7	10	3	0.42857142857142855
dclarai	1	27	26	26.0
dclarait	3	16	13	4.333333333333333
dclarant	2	18	16	8.0
dclaration	3	22	19	6.333333333333333
dclare	8	31	23	2.875
dclarer	3	15	12	4.0
dclarez	1	22	21	21.0
dclarrent	1	12	11	11.0
dclat	3	26	23	7.666666666666667
dclin	1	9	8	8.0
dcoiffer	1	6	5	5.0
dcolier	1	8	7	7.0
dconcerter	1	10	9	9.0
dconomie	1	8	7	7.0
dcontenanc	1	14	13	13.0
dcorcel	1	19	18	18.0
dcoudre	1	16	15	15.0
dcouis	1	25	24	24.0
dcouls	1	12	11	11.0
dcoup	1	11	10	10.0
dcoupait	1	18	17	17.0
dcourag	1	9	8	8.0
dcouragement	1	18	17	17.0
dcouraget	1	15	14	14.0
dcousait	2	17	15	7.5
dcouter	5	40	35	7.0
dcouvert	8	22	14	1.75
dcouverte	7	37	30	4.285714285714286
dcouvertes	1	9	8	8.0
dcouverts	2	9	7	3.5
dcouvrant	2	9	7	3.5
dcouvre	1	20	19	19.0
dcouvrir	8	20	12	1.5
dcouvrirai	1	11	10	10.0
dcouvrit	3	14	11	3.6666666666666665
dcrire	7	28	21	3.0
dcrocha	1	12	11	11.0
dcroissance	1	11	10	10.0
dcurie	6	18	12	2.0
dcus	2	7	5	2.5
ddaign	1	13	12	12.0
ddaigne	1	17	16	16.0
ddaigneuse	1	18	17	17.0
ddaigneusement	4	22	18	4.5
ddaigneuses	1	8	7	7.0
ddaigneux	2	19	17	8.5
ddain	6	17	11	1.8333333333333333
ddains	1	9	8	8.0
ddirait	1	12	11	11.0
ddire	1	17	16	16.0
ddommagement	1	11	10	10.0
de	8985	9034	49	0.00545353366722315
deau	11	25	14	1.2727272727272727
deaudevie	1	11	10	10.0
debout	32	37	5	0.15625
dechausses	1	6	5	5.0
deci	2	8	6	3.0
dedans	13	24	11	0.8461538461538461
deductible	1	20	19	19.0
defect	3	9	6	2.0
defective	3	15	12	4.0
deffet	2	7	5	2.5
deffrayant	1	5	4	4.0
deffroi	4	9	5	1.25
deffusion	1	10	9	9.0
degr	9	13	4	0.4444444444444444
degrs	4	16	12	3.0
dehors	8	11	3	0.375
del	2	19	17	8.5
delbeuf	1	11	10	10.0
deletions	1	11	10	10.0
delle	45	56	11	0.24444444444444444
dellemme	9	25	16	1.7777777777777777
delles	1	22	21	21.0
demain	57	71	14	0.24561403508771928
demand	27	59	32	1.1851851851851851
demanda	209	214	5	0.023923444976076555
demandai	1	10	9	9.0
demandais	4	19	15	3.75
demandaisje	1	8	7	7.0
demandait	10	22	12	1.2
demandant	7	22	15	2.142857142857143
demandatelle	4	20	16	4.0
demandatil	13	21	8	0.6153846153846154
demande	48	61	13	0.2708333333333333
demandent	2	28	26	13.0
demander	50	64	14	0.28
demandera	2	15	13	6.5
demanderai	4	20	16	4.0
demanderait	2	14	12	6.0
demanderez	2	10	8	4.0
demanderont	1	11	10	10.0
demandes	3	16	13	4.333333333333333
demandez	15	28	13	0.8666666666666667
demandezle	1	9	8	8.0
demandezlui	1	4	3	3.0
demandezmoi	1	14	13	13.0
demandezvous	5	11	6	1.2
demandiez	5	9	4	0.8
